FID,Genus_species,Persistence,Family,Genus,Repro_strategy,M_wing_color,z.temp.change,z.all.burned,z.high.burned,z.hist.temp,z.per.obs,z.size,gen.spec,z.bio5,Change_mean_temp,future_change
2000,Libellula_pulchella,1,Libellulidae,Libellula,p,y,0.320028776,0.401340377,0.286295067,-0.362912591,1.00402903,0.548040329,spec,0.226552712,0.553365972,1.106731944
2079,Libellula_pulchella,0,Libellulidae,Libellula,p,y,0.754286822,0.457494997,0.971143346,-1.212232445,-0.077195922,0.548040329,spec,0.226552712,0.627492952,1.254985904
2083,Libellula_pulchella,1,Libellulidae,Libellula,p,y,1.317245814,-0.566030344,-0.742824951,0.048020624,-0.841292246,0.548040329,spec,0.226552712,0.723588926,1.447177852
2088,Libellula_pulchella,0,Libellulidae,Libellula,p,y,0.339636499,0.453426013,-0.843582062,0.001120231,-1.288259942,0.548040329,spec,0.226552712,0.556712971,1.113425942
2094,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-0.312579519,-1.825743599,-0.843582062,-0.145674358,-1.288259942,0.548040329,spec,0.226552712,0.445381001,0.890762003
2097,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-0.362433634,-0.468559463,-0.843582062,-0.24169239,0.369771775,0.548040329,spec,0.226552712,0.436871004,0.873742007
2100,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-0.064744228,-1.825690467,-0.843582062,-0.064719814,1.133868098,0.548040329,spec,0.226552712,0.48768599,0.97537198
2101,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-0.736509386,-1.044927343,-0.843582062,-0.398219247,1.30379733,0.548040329,spec,0.226552712,0.373017021,0.746034042
2168,Libellula_pulchella,1,Libellulidae,Libellula,p,y,0.227889467,0.888006102,1.48913724,0.841689752,0.485916779,0.548040329,spec,0.226552712,0.537637976,1.075275952
2193,Libellula_pulchella,0,Libellulidae,Libellula,p,y,-0.113373959,-1.825743599,-0.843582062,-0.335730298,-1.288259942,0.548040329,spec,0.226552712,0.479384992,0.958769984
2194,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-0.413441834,-1.825743599,-0.843582062,-0.338370589,-0.077195922,0.548040329,spec,0.226552712,0.428164006,0.856328012
2195,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-0.79507479,-1.825743599,-0.843582062,-0.354246905,0.932884476,0.548040329,spec,0.226552712,0.363020023,0.726040047
2196,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-1.40495289,-1.825743599,-0.843582062,-0.331126698,0.485916779,0.548040329,spec,0.226552712,0.258915052,0.517830103
2198,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-1.379176379,-1.825743599,-0.843582062,-0.456561275,0.590982716,0.548040329,spec,0.226552712,0.26331505,0.526630101
2199,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-0.466547304,-1.825743599,-0.843582062,-0.427584966,0.686900402,0.548040329,spec,0.226552712,0.419099008,0.838198017
2200,Libellula_pulchella,1,Libellulidae,Libellula,p,y,0.150805984,-1.555431696,-0.843582062,-0.314099529,1.070859065,0.548040329,spec,0.226552712,0.52447998,1.04895996
2201,Libellula_pulchella,1,Libellulidae,Libellula,p,y,0.16186645,-1.60516661,-0.843582062,-0.264541841,0.485916779,0.548040329,spec,0.226552712,0.526367979,1.052735959
2270,Libellula_pulchella,1,Libellulidae,Libellula,p,y,0.180220497,0.929937776,1.960175472,-0.527936028,0.590982716,0.548040329,spec,0.226552712,0.529500978,1.059001957
2271,Libellula_pulchella,1,Libellulidae,Libellula,p,y,0.069176461,1.168902645,1.46638134,-0.47624574,0.590982716,0.548040329,spec,0.226552712,0.510545984,1.021091967
2295,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-1.270171031,-1.825743599,-0.843582062,-0.495811363,-1.288259942,0.548040329,spec,0.226552712,0.281922045,0.563844091
2296,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-0.807834163,-0.352194586,-0.843582062,-0.472285116,0.686900402,0.548040329,spec,0.226552712,0.360842024,0.721684048
2300,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-0.574580175,-1.825743599,-0.843582062,-0.566187552,0.775136119,0.548040329,spec,0.226552712,0.400658013,0.801316027
2301,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-0.336457942,-1.825743599,-0.843582062,-0.554441339,1.35507904,0.548040329,spec,0.226552712,0.441305002,0.882610004
2302,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-0.353880519,-1.825743599,-0.843582062,-0.450417413,1.250013103,0.548040329,spec,0.226552712,0.438331003,0.876662006
2386,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-0.440770793,-0.056633679,-0.843582062,-0.25054456,-0.524163618,0.548040329,spec,0.226552712,0.423499007,0.846998014
2387,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-0.316832644,0.444407347,-0.843582062,-0.328113814,0.932884476,0.548040329,spec,0.226552712,0.444655001,0.889310003
2397,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-0.762819002,-1.797241412,-0.843582062,-0.672564009,0.686900402,0.548040329,spec,0.226552712,0.368526022,0.737052044
2398,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-0.555921496,-0.721820885,-0.843582062,-0.677810957,0.686900402,0.548040329,spec,0.226552712,0.403843012,0.807686025
2399,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-1.008674189,-1.615233379,-0.843582062,-0.614340448,-0.524163618,0.548040329,spec,0.226552712,0.326559033,0.653118067
2402,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-0.050754613,-1.796306188,-0.843582062,-0.670956103,1.495997177,0.548040329,spec,0.226552712,0.490073989,0.980147978
2403,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-0.266222808,-1.825743599,-0.843582062,-0.614357452,1.834955389,0.548040329,spec,0.226552712,0.453293999,0.906587998
2408,Libellula_pulchella,1,Libellulidae,Libellula,p,y,0.403562245,-0.745986616,-0.843582062,-0.220332565,-0.077195922,0.548040329,spec,0.226552712,0.567624968,1.135249936
2473,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-0.062482925,1.025083855,1.323988812,-0.549329675,-2.052356266,0.548040329,spec,0.226552712,0.48807199,0.976143979
2496,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-0.545423427,-1.173827775,-0.843582062,-0.852955698,-0.524163618,0.548040329,spec,0.226552712,0.405635012,0.811270024
2497,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-0.609437047,-0.813352396,-0.843582062,-0.88289675,-0.278179544,0.548040329,spec,0.226552712,0.394708015,0.78941603
2510,Libellula_pulchella,1,Libellulidae,Libellula,p,y,0.946796349,-1.204443136,-0.725689461,-0.474468355,1.404080795,0.548040329,spec,0.226552712,0.660353943,1.320707886
2587,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-0.30149562,0.954447519,1.733169365,-0.490750712,-0.524163618,0.548040329,spec,0.226552712,0.447273001,0.894546001
2597,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-0.502353221,-0.158437908,-0.843582062,-0.96418988,-0.524163618,0.548040329,spec,0.226552712,0.41298701,0.82597402
2608,Libellula_pulchella,1,Libellulidae,Libellula,p,y,0.166107858,-0.837768031,-0.843582062,-0.880527215,1.070859065,0.548040329,spec,0.226552712,0.527091979,1.054183958
2696,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-0.915421803,-0.498589455,-0.843582062,-0.960398548,0.239932706,0.548040329,spec,0.226552712,0.342477029,0.684954058
2702,Libellula_pulchella,1,Libellulidae,Libellula,p,y,0.720994116,-0.308830077,-0.162450529,-1.195086995,-0.278179544,0.548040329,spec,0.226552712,0.621809954,1.243619907
2887,Libellula_pulchella,0,Libellulidae,Libellula,p,y,-1.359094134,1.091735305,1.600166421,-0.57740907,-2.052356266,0.548040329,spec,0.226552712,0.26674305,0.533486099
2901,Libellula_pulchella,1,Libellulidae,Libellula,p,y,0.08291417,-0.787905964,-0.26475145,-1.542753002,-0.278179544,0.548040329,spec,0.226552712,0.512890983,1.025781966
2997,Libellula_pulchella,1,Libellulidae,Libellula,p,y,-0.517438338,0.271530406,-0.703660194,-1.374835522,0.09273331,0.548040329,spec,0.226552712,0.410412011,0.820824021
1470,Libellula_quadrimaculata,1,Libellulidae,Libellula,p,y,2.107682513,1.33076784,1.827691038,-0.054699974,-0.077195922,-0.12864552,gen,-1.713658263,0.85851489,1.717029779
1675,Libellula_quadrimaculata,1,Libellulidae,Libellula,p,y,2.371768723,0.933126544,1.693415014,-0.251763056,-0.524163618,-0.12864552,gen,-1.713658263,0.903593877,1.807187755
1876,Libellula_quadrimaculata,1,Libellulidae,Libellula,p,y,2.369284804,0.80020753,1.405147992,-0.699526185,-2.052356266,-0.12864552,gen,-1.713658263,0.903169877,1.806339755
2181,Libellula_quadrimaculata,1,Libellulidae,Libellula,p,y,1.50073942,0.943153007,2.074563307,-1.63450602,-0.524163618,-0.12864552,gen,-1.713658263,0.754910918,1.509821835
2271,Libellula_quadrimaculata,1,Libellulidae,Libellula,p,y,0.069176461,1.168902645,1.46638134,-0.47624574,0.590982716,-0.12864552,gen,-1.713658263,0.510545984,1.021091967
2275,Libellula_quadrimaculata,1,Libellulidae,Libellula,p,y,1.526486639,0.539547999,0.981118501,-0.596077966,-0.841292246,-0.12864552,gen,-1.713658263,0.759305916,1.518611833
2371,Libellula_quadrimaculata,1,Libellulidae,Libellula,p,y,-0.050444123,1.524060566,2.702841667,-0.34128201,0.856829634,-0.12864552,gen,-1.713658263,0.490126989,0.980253978
2403,Libellula_quadrimaculata,0,Libellulidae,Libellula,p,y,-0.266222808,-1.825743599,-0.843582062,-0.614357452,1.834955389,-0.12864552,gen,-1.713658263,0.453293999,0.906587998
2506,Libellula_quadrimaculata,0,Libellulidae,Libellula,p,y,0.32497318,-1.122079629,-0.635444103,-0.995045037,-0.524163618,-0.12864552,gen,-1.713658263,0.554209972,1.108419944
2510,Libellula_quadrimaculata,0,Libellulidae,Libellula,p,y,0.946796349,-1.204443136,-0.725689461,-0.474468355,1.404080795,-0.12864552,gen,-1.713658263,0.660353943,1.320707886
2587,Libellula_quadrimaculata,1,Libellulidae,Libellula,p,y,-0.30149562,0.954447519,1.733169365,-0.490750712,-0.524163618,-0.12864552,gen,-1.713658263,0.447273001,0.894546001
2597,Libellula_quadrimaculata,1,Libellulidae,Libellula,p,y,-0.502353221,-0.158437908,-0.843582062,-0.96418988,-0.524163618,-0.12864552,gen,-1.713658263,0.41298701,0.82597402
2699,Libellula_quadrimaculata,1,Libellulidae,Libellula,p,y,-2.091662566,-0.905400939,-0.843582062,-1.193885317,-0.524163618,-0.12864552,gen,-1.713658263,0.141695083,0.283390167
2709,Libellula_quadrimaculata,1,Libellulidae,Libellula,p,y,0.66955826,-1.825743599,-0.843582062,-1.033347386,-0.524163618,-0.12864552,gen,-1.713658263,0.613029956,1.226059912
2713,Libellula_quadrimaculata,1,Libellulidae,Libellula,p,y,0.428184671,-1.222817007,-0.843582062,-0.577437285,0.932884476,-0.12864552,gen,-1.713658263,0.571827967,1.143655934
2783,Libellula_quadrimaculata,0,Libellulidae,Libellula,p,y,0.263220862,0.418060383,0.859534701,-1.350767389,-2.052356266,-0.12864552,gen,-1.713658263,0.543668975,1.087337949
2797,Libellula_quadrimaculata,1,Libellulidae,Libellula,p,y,-0.83582511,0.275310276,-0.762505003,-1.111255225,-0.278179544,-0.12864552,gen,-1.713658263,0.356064025,0.712128051
2811,Libellula_quadrimaculata,1,Libellulidae,Libellula,p,y,0.430176493,-1.825743599,-0.843582062,-1.340070565,1.070859065,-0.12864552,gen,-1.713658263,0.572167967,1.144335934
2814,Libellula_quadrimaculata,1,Libellulidae,Libellula,p,y,0.367006467,-1.560688006,-0.843582062,-0.85388662,0.856829634,-0.12864552,gen,-1.713658263,0.56138497,1.12276994
2895,Libellula_quadrimaculata,1,Libellulidae,Libellula,p,y,-1.057801875,0.036541212,-0.843582062,-1.221575302,-0.841292246,-0.12864552,gen,-1.713658263,0.318173036,0.636346071
2896,Libellula_quadrimaculata,1,Libellulidae,Libellula,p,y,-1.212859303,-0.148511044,-0.843582062,-1.247792852,0.239932706,-0.12864552,gen,-1.713658263,0.291705043,0.583410085
2984,Libellula_quadrimaculata,1,Libellulidae,Libellula,p,y,-1.468767329,1.205171976,2.226690622,-1.017471257,-1.288259942,-0.12864552,gen,-1.713658263,0.248022054,0.496044109
2997,Libellula_quadrimaculata,0,Libellulidae,Libellula,p,y,-0.517438338,0.271530406,-0.703660194,-1.374835522,0.09273331,-0.12864552,gen,-1.713658263,0.410412011,0.820824021
2998,Libellula_quadrimaculata,1,Libellulidae,Libellula,p,y,0.009656155,-0.216774299,-0.843582062,-1.442418757,-0.077195922,-0.12864552,gen,-1.713658263,0.500385986,1.000771973
3186,Libellula_quadrimaculata,0,Libellulidae,Libellula,p,y,-0.595353699,0.812620219,1.73793564,-1.236960745,0.856829634,-0.12864552,gen,-1.713658263,0.397112014,0.794224029
3287,Libellula_quadrimaculata,0,Libellulidae,Libellula,p,y,-1.121311682,0.929562986,1.808940409,-1.528806359,-0.524163618,-0.12864552,gen,-1.713658263,0.307332039,0.614664077
3288,Libellula_quadrimaculata,0,Libellulidae,Libellula,p,y,-1.635277729,0.694602885,1.627848606,-1.371450418,-0.524163618,-0.12864552,gen,-1.713658263,0.219599062,0.439198124
869,Libellula_saturata,1,Libellulidae,Libellula,p,y,2.056598155,-0.021819164,-0.843582062,1.878442071,-1.288259942,0.66199572,gen,1.291807415,0.849794892,1.699589784
1166,Libellula_saturata,1,Libellulidae,Libellula,p,y,1.287526669,0.719832086,0.83123215,1.186461341,-0.841292246,0.66199572,gen,1.291807415,0.718515927,1.437031855
1167,Libellula_saturata,1,Libellulidae,Libellula,p,y,1.279430502,1.092345214,1.287919937,1.234868176,-0.077195922,0.66199572,gen,1.291807415,0.717133928,1.434267856
1266,Libellula_saturata,1,Libellulidae,Libellula,p,y,0.366198022,0.676092122,0.016382575,1.750603951,-2.052356266,0.66199572,gen,1.291807415,0.56124697,1.12249394
1267,Libellula_saturata,1,Libellulidae,Libellula,p,y,1.447112562,1.090281262,1.302640622,1.157112626,-2.052356266,0.66199572,gen,1.291807415,0.74575692,1.49151384
1272,Libellula_saturata,1,Libellulidae,Libellula,p,y,1.321827003,0.920366624,0.636308922,0.794975282,-2.052356266,0.66199572,gen,1.291807415,0.724370926,1.448741852
1273,Libellula_saturata,1,Libellulidae,Libellula,p,y,1.722429128,0.973708457,-0.835146337,1.112598586,-1.288259942,0.66199572,gen,1.291807415,0.792752907,1.585505815
1370,Libellula_saturata,1,Libellulidae,Libellula,p,y,1.697349755,1.47300914,1.917395821,0.059479264,0.09273331,0.66199572,gen,1.291807415,0.788471908,1.576943817
1373,Libellula_saturata,0,Libellulidae,Libellula,p,y,1.281305157,1.004910647,0.570833653,0.709129192,-2.052356266,0.66199572,gen,1.291807415,0.717453928,1.434907855
1374,Libellula_saturata,1,Libellulidae,Libellula,p,y,1.808505099,0.808822956,-0.71276918,0.952991577,0.590982716,0.66199572,gen,1.291807415,0.807445903,1.614891807
1464,Libellula_saturata,1,Libellulidae,Libellula,p,y,-1.044778879,1.256208235,2.353112879,0.986283725,-1.288259942,0.66199572,gen,1.291807415,0.320396035,0.64079207
1470,Libellula_saturata,1,Libellulidae,Libellula,p,y,2.107682513,1.33076784,1.827691038,-0.054699974,-0.077195922,0.66199572,gen,1.291807415,0.85851489,1.717029779
1564,Libellula_saturata,1,Libellulidae,Libellula,p,y,-1.586097318,1.114528438,1.364202576,0.79624479,-0.077195922,0.66199572,gen,1.291807415,0.22799406,0.45598812
1565,Libellula_saturata,1,Libellulidae,Libellula,p,y,-1.641259051,1.249297398,1.905571699,0.98729948,-0.524163618,0.66199572,gen,1.291807415,0.218578063,0.437156125
1569,Libellula_saturata,1,Libellulidae,Libellula,p,y,0.029181862,1.084854911,1.395126778,0.82102354,-1.288259942,0.66199572,gen,1.291807415,0.503718985,1.007437971
1663,Libellula_saturata,1,Libellulidae,Libellula,p,y,-2.175893173,0.394782484,0.756124907,0.338427812,-1.288259942,0.66199572,gen,1.291807415,0.127317087,0.254634174
1664,Libellula_saturata,1,Libellulidae,Libellula,p,y,-2.071644763,1.467719697,2.253469652,0.698675096,-0.077195922,0.66199572,gen,1.291807415,0.145112082,0.290224164
1665,Libellula_saturata,1,Libellulidae,Libellula,p,y,-2.136343804,1.282999067,2.033071629,0.890587274,-0.841292246,0.66199572,gen,1.291807415,0.134068085,0.268136171
1666,Libellula_saturata,1,Libellulidae,Libellula,p,y,-1.297623015,0.638924024,1.323538322,1.06310854,-0.278179544,0.66199572,gen,1.291807415,0.277236047,0.554472093
1667,Libellula_saturata,1,Libellulidae,Libellula,p,y,-1.185940424,0.447533861,-0.243333809,1.584446852,-0.524163618,0.66199572,gen,1.291807415,0.296300042,0.592600083
1669,Libellula_saturata,1,Libellulidae,Libellula,p,y,0.026410887,0.285023167,0.576671025,0.857684162,-2.052356266,0.66199572,gen,1.291807415,0.503245986,1.006491971
1769,Libellula_saturata,1,Libellulidae,Libellula,p,y,-0.533800564,0.359397102,0.205290734,1.281311517,-2.052356266,0.66199572,gen,1.291807415,0.407619011,0.815238023
1867,Libellula_saturata,1,Libellulidae,Libellula,p,y,-2.097356832,1.256121249,2.074186352,0.367454946,-0.524163618,0.66199572,gen,1.291807415,0.140723083,0.281446167
1868,Libellula_saturata,1,Libellulidae,Libellula,p,y,-1.654077007,0.109285567,0.097309304,1.066815225,-1.288259942,0.66199572,gen,1.291807415,0.216390063,0.432780126
1974,Libellula_saturata,1,Libellulidae,Libellula,p,y,1.664256231,0.556335707,0.630150253,-0.572382239,-2.052356266,0.66199572,gen,1.291807415,0.78282291,1.56564582
2067,Libellula_saturata,1,Libellulidae,Libellula,p,y,-0.169584327,1.155829069,1.638799495,0.780300831,-0.524163618,0.66199572,gen,1.291807415,0.469789995,0.939579989
2069,Libellula_saturata,1,Libellulidae,Libellula,p,y,-0.21011789,0.985877803,1.496044892,-0.854902001,-0.278179544,0.66199572,gen,1.291807415,0.462870996,0.925741993
2168,Libellula_saturata,1,Libellulidae,Libellula,p,y,0.227889467,0.888006102,1.48913724,0.841689752,0.485916779,0.66199572,gen,1.291807415,0.537637976,1.075275952
2269,Libellula_saturata,1,Libellulidae,Libellula,p,y,0.537371627,1.255918637,2.073670472,0.89607097,-0.077195922,0.66199572,gen,1.291807415,0.590465962,1.180931924
2270,Libellula_saturata,1,Libellulidae,Libellula,p,y,0.180220497,0.929937776,1.960175472,-0.527936028,0.590982716,0.66199572,gen,1.291807415,0.529500978,1.059001957
2587,Libellula_saturata,1,Libellulidae,Libellula,p,y,-0.30149562,0.954447519,1.733169365,-0.490750712,-0.524163618,0.66199572,gen,1.291807415,0.447273001,0.894546001
2683,Libellula_saturata,1,Libellulidae,Libellula,p,y,0.530886491,1.167543266,2.279699426,-1.76061758,-2.052356266,0.66199572,gen,1.291807415,0.589358962,1.178717924
2884,Libellula_saturata,0,Libellulidae,Libellula,p,y,-1.137591892,0.335714866,0.900280836,-1.067926046,-0.524163618,0.66199572,gen,1.291807415,0.304553039,0.609106078
890,Macromia_illinoiensis,1,Corduliidae,Macromia,f,n,-0.006231549,1.036029308,1.253773555,1.844929618,0.775136119,1.361956474,spec,0.05047707,0.497673987,0.995347974
1077,Macromia_illinoiensis,1,Corduliidae,Macromia,f,n,1.888218958,-0.682898001,-0.843582062,1.332748053,-2.052356266,1.361956474,spec,0.05047707,0.8210529,1.642105799
1083,Macromia_illinoiensis,1,Corduliidae,Macromia,f,n,-0.455041607,0.67777379,-0.843582062,1.350858246,-0.278179544,1.361956474,spec,0.05047707,0.421063008,0.842126016
1088,Macromia_illinoiensis,1,Corduliidae,Macromia,f,n,-0.515147743,0.680569041,-0.273455898,1.384184589,-2.052356266,1.361956474,spec,0.05047707,0.410803011,0.821606021
1394,Macromia_illinoiensis,0,Corduliidae,Macromia,f,n,0.014547834,0.358933799,-0.354467485,1.261424312,0.932884476,1.361956474,spec,0.05047707,0.501220986,1.002441972
1592,Macromia_illinoiensis,0,Corduliidae,Macromia,f,n,-0.393125257,0.053073934,-0.422753593,0.496900972,-0.278179544,1.361956474,spec,0.05047707,0.431632005,0.86326401
1594,Macromia_illinoiensis,0,Corduliidae,Macromia,f,n,-0.555640298,0.682430688,-0.356998975,0.715679469,-0.278179544,1.361956474,spec,0.05047707,0.403891012,0.807782025
1784,Macromia_illinoiensis,1,Corduliidae,Macromia,f,n,1.572544577,1.086511196,-0.843582062,0.559389734,0.485916779,1.361956474,spec,0.05047707,0.767167914,1.534335828
1786,Macromia_illinoiensis,0,Corduliidae,Macromia,f,n,0.900047132,0.076060189,-0.843582062,0.417892918,0.856829634,1.361956474,spec,0.05047707,0.652373945,1.304747891
1793,Macromia_illinoiensis,1,Corduliidae,Macromia,f,n,-0.209526202,-0.134609955,-0.843582062,0.328323326,-1.288259942,1.361956474,spec,0.05047707,0.462971996,0.925943993
1794,Macromia_illinoiensis,0,Corduliidae,Macromia,f,n,-0.448568188,-0.363128254,-0.324616559,0.296875831,-2.052356266,1.361956474,spec,0.05047707,0.422168007,0.844336015
1797,Macromia_illinoiensis,0,Corduliidae,Macromia,f,n,0.056323356,0.404587471,-0.277417243,-0.085402656,-0.524163618,1.361956474,spec,0.05047707,0.508351984,1.016703968
2002,Macromia_illinoiensis,1,Corduliidae,Macromia,f,n,-0.319568469,-1.055764045,-0.583189844,0.307758951,0.239932706,1.361956474,spec,0.05047707,0.444188001,0.888376003
2100,Macromia_illinoiensis,1,Corduliidae,Macromia,f,n,-0.064744228,-1.825690467,-0.843582062,-0.064719814,1.133868098,1.361956474,spec,0.05047707,0.48768599,0.97537198
2101,Macromia_illinoiensis,1,Corduliidae,Macromia,f,n,-0.736509386,-1.044927343,-0.843582062,-0.398219247,1.30379733,1.361956474,spec,0.05047707,0.373017021,0.746034042
2103,Macromia_illinoiensis,1,Corduliidae,Macromia,f,n,-0.29925775,-0.781368228,-0.839225467,0.149184141,1.250013103,1.361956474,spec,0.05047707,0.447655001,0.895310001
2195,Macromia_illinoiensis,1,Corduliidae,Macromia,f,n,-0.79507479,-1.825743599,-0.843582062,-0.354246905,0.932884476,1.361956474,spec,0.05047707,0.363020023,0.726040047
2200,Macromia_illinoiensis,1,Corduliidae,Macromia,f,n,0.150805984,-1.555431696,-0.843582062,-0.314099529,1.070859065,1.361956474,spec,0.05047707,0.52447998,1.04895996
2299,Macromia_illinoiensis,1,Corduliidae,Macromia,f,n,-1.879627333,-1.825743599,-0.843582062,-0.491410878,-0.524163618,1.361956474,spec,0.05047707,0.177889074,0.355778147
2307,Macromia_illinoiensis,1,Corduliidae,Macromia,f,n,0.364323366,0.604972133,1.26289363,-0.109200033,0.369771775,1.361956474,spec,0.05047707,0.56092697,1.12185394
2402,Macromia_illinoiensis,1,Corduliidae,Macromia,f,n,-0.050754613,-1.796306188,-0.843582062,-0.670956103,1.495997177,1.361956474,spec,0.05047707,0.490073989,0.980147978
2403,Macromia_illinoiensis,1,Corduliidae,Macromia,f,n,-0.266222808,-1.825743599,-0.843582062,-0.614357452,1.834955389,1.361956474,spec,0.05047707,0.453293999,0.906587998
2713,Macromia_illinoiensis,1,Corduliidae,Macromia,f,n,0.428184671,-1.222817007,-0.843582062,-0.577437285,0.932884476,1.361956474,spec,0.05047707,0.571827967,1.143655934
2797,Macromia_illinoiensis,1,Corduliidae,Macromia,f,n,-0.83582511,0.275310276,-0.762505003,-1.111255225,-0.278179544,1.361956474,spec,0.05047707,0.356064025,0.712128051
2180,Ophiogomphus_severus,0,Gomphidae,Ophiogomphus,p,n,1.131074966,0.407115755,0.874587613,-1.005369454,-2.052356266,0.307015507,gen,-1.093822168,0.691809935,1.383619869
2182,Ophiogomphus_severus,1,Gomphidae,Ophiogomphus,p,n,1.387264191,0.653670958,1.42702757,-0.407054226,-0.841292246,0.307015507,gen,-1.093822168,0.735540923,1.471081846
2282,Ophiogomphus_severus,1,Gomphidae,Ophiogomphus,p,n,1.262060649,0.846903501,1.82990164,-1.169072559,-0.077195922,0.307015507,gen,-1.093822168,0.714168929,1.428337857
2387,Ophiogomphus_severus,0,Gomphidae,Ophiogomphus,p,n,-0.316832644,0.444407347,-0.843582062,-0.328113814,0.932884476,0.307015507,gen,-1.093822168,0.444655001,0.889310003
2482,Ophiogomphus_severus,1,Gomphidae,Ophiogomphus,p,n,0.601437973,0.373290541,0.709611485,-1.183323778,-0.077195922,0.307015507,gen,-1.093822168,0.601401959,1.202803918
2489,Ophiogomphus_severus,1,Gomphidae,Ophiogomphus,p,n,-0.580221716,0.36907049,-0.129087719,-0.441886824,0.856829634,0.307015507,gen,-1.093822168,0.399695014,0.799390027
2587,Ophiogomphus_severus,1,Gomphidae,Ophiogomphus,p,n,-0.30149562,0.954447519,1.733169365,-0.490750712,-0.524163618,0.307015507,gen,-1.093822168,0.447273001,0.894546001
2688,Ophiogomphus_severus,1,Gomphidae,Ophiogomphus,p,n,-0.003109076,0.213474126,0.396873142,-0.737506953,0.485916779,0.307015507,gen,-1.093822168,0.498206987,0.996413974
2785,Ophiogomphus_severus,1,Gomphidae,Ophiogomphus,p,n,-0.637199521,1.025392498,2.058374896,-1.36728668,-2.052356266,0.307015507,gen,-1.093822168,0.389969016,0.779938032
2884,Ophiogomphus_severus,0,Gomphidae,Ophiogomphus,p,n,-1.137591892,0.335714866,0.900280836,-1.067926046,-0.524163618,0.307015507,gen,-1.093822168,0.304553039,0.609106078
2885,Ophiogomphus_severus,1,Gomphidae,Ophiogomphus,p,n,-0.909159283,0.592796729,1.457422237,-1.033025805,-1.288259942,0.307015507,gen,-1.093822168,0.343546029,0.687092057
3089,Ophiogomphus_severus,0,Gomphidae,Ophiogomphus,p,n,-2.840534641,0.673442303,0.966702241,-0.778500605,-2.052356266,0.307015507,gen,-1.093822168,0.013864118,0.027728236
3186,Ophiogomphus_severus,0,Gomphidae,Ophiogomphus,p,n,-0.595353699,0.812620219,1.73793564,-1.236960745,0.856829634,0.307015507,gen,-1.093822168,0.397112014,0.794224029
470,Pachydiplax_longipennis,1,Libellulidae,Pachydiplax,p,y,0.856531695,-1.17362579,-0.843582062,2.083477226,-0.524163618,-0.719536802,gen,0.929176595,0.644945947,1.289891895
471,Pachydiplax_longipennis,1,Libellulidae,Pachydiplax,p,y,0.660308008,-0.359251371,-0.843582062,1.926256569,-0.841292246,-0.719536802,gen,0.929176595,0.611450956,1.222901913
487,Pachydiplax_longipennis,1,Libellulidae,Pachydiplax,p,y,-0.64728751,0.685408017,-0.517261251,1.949196272,-0.524163618,-0.719536802,gen,0.929176595,0.388247017,0.776494033
571,Pachydiplax_longipennis,1,Libellulidae,Pachydiplax,p,y,1.073347299,0.53482676,-0.842741633,1.969077871,-2.052356266,-0.719536802,gen,0.929176595,0.681955937,1.363911874
587,Pachydiplax_longipennis,1,Libellulidae,Pachydiplax,p,y,-0.575119138,1.245158421,0.725875997,1.980632368,-0.077195922,-0.719536802,gen,0.929176595,0.400566013,0.801132027
588,Pachydiplax_longipennis,1,Libellulidae,Pachydiplax,p,y,-0.498170396,1.498000624,-0.292484232,1.955893044,0.09273331,-0.719536802,gen,0.929176595,0.41370101,0.827402019
687,Pachydiplax_longipennis,1,Libellulidae,Pachydiplax,p,y,-1.004743271,0.661051144,0.012253924,2.014032146,-0.077195922,-0.719536802,gen,0.929176595,0.327230033,0.654460066
688,Pachydiplax_longipennis,1,Libellulidae,Pachydiplax,p,y,-0.680427901,1.190040441,-0.143554139,2.037862971,-0.278179544,-0.719536802,gen,0.929176595,0.382590018,0.765180036
